0.34539738, 0.3278177, 0.2975103, 0.25738627, 0.20919873, 0.15448368, 0.0948858, 0.03224325, -0.031443413, -0.09411083, -0.15375568, -0.20853494, -0.25679728, -0.29699925, -0.327378, -0.34500882
0.34963152, 0.33318713, 0.30341184, 0.26314917, 0.21427502, 0.15843806, 0.097392656, 0.033097986, -0.032310806, -0.09662995, -0.15772149, -0.21362157, -0.2625692, -0.3029083, -0.33275336, -0.34924722
0.3547599, 0.33904117, 0.3097963, 0.26950246, 0.21998078, 0.1629459, 0.100272454, 0.034075543, -0.033329405, -0.099549375, -0.16226628, -0.21936059, -0.26895142, -0.30931717, -0.33862758, -0.35439262
0.35960442, 0.34441346, 0.31558374, 0.27528512, 0.2252227, 0.1671224, 0.102952205, 0.034976676, -0.03430411, -0.102300234, -0.1665092, -0.22466262, -0.27478677, -0.31514958, -0.34403798, -0.35927054
0.36372486, 0.348953, 0.32044458, 0.28014067, 0.22963867, 0.17065327, 0.10521877, 0.03572596, -0.035159826, -0.10466978, -0.17013656, -0.22916622, -0.27971968, -0.32007727, -0.34863484, -0.3634417
0.36692366, 0.35247853, 0.3242139, 0.28390327, 0.23306243, 0.1733912, 0.10697014, 0.036287677, -0.035858147, -0.10655346, -0.17299874, -0.23270328, -0.2835829, -0.32393402, -0.35223582, -0.3667075
0.36909303, 0.35487446, 0.32677603, 0.28645906, 0.23538496, 0.17524266, 0.108143, 0.03664105, -0.036372595, -0.10788244, -0.17499714, -0.23516011, -0.28625828, -0.3266005, -0.3547221, -0.3689573
0.37016946, 0.35606518, 0.3280486, 0.2877247, 0.2365283, 0.17614304, 0.10869515, 0.036773916, -0.036682524, -0.10860642, -0.17605938, -0.23645166, -0.28765625, -0.32798868, -0.35601315, -0.37012312
0.37012312, 0.35601315, 0.32798868, 0.28765625, 0.23645167, 0.17605937, 0.108606406, 0.03668251, -0.036773935, -0.10869518, -0.17614305, -0.23652834, -0.2877247, -0.3280486, -0.35606515, -0.37016943
0.36895734, 0.3547221, 0.3266005, 0.2862583, 0.23516008, 0.17499712, 0.10788243, 0.036372572, -0.036641072, -0.10814303, -0.17524268, -0.23538497, -0.28645906, -0.32677603, -0.35487443, -0.369093
0.3667075, 0.35223582, 0.32393402, 0.2835829, 0.23270327, 0.17299873, 0.10655344, 0.035858136, -0.036287688, -0.10697016, -0.17339121, -0.23306246, -0.2839033, -0.3242139, -0.35247853, -0.36692363
0.3634417, 0.34863484, 0.3200773, 0.27971965, 0.2291662, 0.17013653, 0.104669765, 0.03515981, -0.035725974, -0.10521878, -0.17065328, -0.2296387, -0.28014064, -0.32044455, -0.34895298, -0.36372483
0.35927054, 0.34403798, 0.31514958, 0.27478677, 0.2246626, 0.16650918, 0.10230022, 0.0343041, -0.034976684, -0.10295221, -0.1671224, -0.2252227, -0.27528515, -0.3155837, -0.34441343, -0.3596044
0.35439262, 0.33862755, 0.30931714, 0.26895145, 0.21936059, 0.16226627, 0.09954937, 0.033329405, -0.034075543, -0.10027246, -0.16294588, -0.21998076, -0.26950246, -0.3097963, -0.33904114, -0.35475987
0.34924716, 0.33275336, 0.30290827, 0.2625692, 0.21362157, 0.1577215, 0.09662993, 0.032310806, -0.033097982, -0.097392656, -0.15843804, -0.21427499, -0.26314917, -0.3034118, -0.3331871, -0.3496315
0.3450088, 0.327378, 0.29699925, 0.25679728, 0.20853494, 0.15375566, 0.09411082, 0.03144342, -0.032243244, -0.09488579, -0.15448366, -0.2091987, -0.25738627, -0.29751027, -0.32781768, -0.34539735

0.31593597, 0.3022016, 0.2757222, 0.23915763, 0.19456625, 0.1436948, 0.08824746, 0.029995544, -0.029210418, -0.087486394, -0.14297935, -0.19391352, -0.23857856, -0.27521992, -0.3017697, -0.31555355
0.3159487, 0.30382213, 0.27838576, 0.2421429, 0.19735192, 0.14592114, 0.08967335, 0.03047979, -0.029714325, -0.0889311, -0.14522287, -0.19671424, -0.24157639, -0.27789345, -0.30339766, -0.3155709
0.3176214, 0.30638382, 0.2817947, 0.24589165, 0.2008878, 0.14878146, 0.091518424, 0.031102607, -0.030382818, -0.090820156, -0.14812401, -0.20028658, -0.24535656, -0.28132856, -0.3059806, -0.31726125
0.3197912, 0.3091158, 0.28509784, 0.24943864, 0.20423481, 0.1515038, 0.09327929, 0.03168857, -0.031043954, -0.09265368, -0.15091418, -0.20369492, -0.2489572, -0.28467748, -0.30875117, -0.31946486
0.32182023, 0.3115565, 0.28793368, 0.25243127, 0.20704654, 0.15379065, 0.09475516, 0.032166775, -0.03162705, -0.094231114, -0.15329632, -0.20659329, -0.25202638, -0.28757954, -0.31124875, -0.32154444
0.32343382, 0.31347793, 0.2901329, 0.25472835, 0.2091936, 0.1555307, 0.09586958, 0.032510713, -0.032102935, -0.09547345, -0.15515675, -0.2088504, -0.25442135, -0.28986403, -0.31324396, -0.323224
0.32452324, 0.31477603, 0.2916118, 0.2562642, 0.2106212, 0.15667926, 0.09659292, 0.032711506, -0.032457374, -0.09634593, -0.15644595, -0.21040696, -0.25607234, -0.29144362, -0.31462958, -0.32439184
0.3250504, 0.31540722, 0.29233012, 0.25700584, 0.21130334, 0.1572169, 0.09691371, 0.032767598, -0.03268122, -0.09682972, -0.15713756, -0.21123043, -0.25694054, -0.29227284, -0.3153573, -0.32500556
0.32500556, 0.31535727, 0.2922728, 0.25694054, 0.21123043, 0.15713756, 0.096829705, 0.0326812, -0.032767616, -0.09691373, -0.15721694, -0.21130338, -0.25700587, -0.29233015, -0.31540722, -0.3250504
0.3243918, 0.31462955, 0.29144362, 0.25607237, 0.21040694, 0.15644594, 0.09634592, 0.03245735, -0.03271153, -0.09659294, -0.15667927, -0.21062122, -0.25626418, -0.29161182, -0.31477606, -0.32452324
0.32322398, 0.31324396, 0.28986403, 0.25442132, 0.20885037, 0.15515672, 0.09547344, 0.032102916, -0.032510735, -0.0958696, -0.15553072, -0.2091936, -0.25472835, -0.2901329, -0.31347793, -0.32343382
0.32154444, 0.31124872, 0.28757954, 0.25202635, 0.20659328, 0.15329629, 0.09423109, 0.031627033, -0.032166794, -0.09475518, -0.15379068, -0.20704654, -0.25243127, -0.28793368, -0.3115565, -0.3218202
0.31946483, 0.30875117, 0.28467745, 0.24895722, 0.20369491, 0.15091416, 0.09265366, 0.031043943, -0.03168858, -0.09327929, -0.1515038, -0.20423482, -0.24943863, -0.2850978, -0.30911577, -0.31979117
0.31726125, 0.30598053, 0.28132853, 0.24535654, 0.20028658, 0.148124, 0.09082015, 0.03038281, -0.03110261, -0.091518424, -0.14878148, -0.20088778, -0.24589163, -0.2817947, -0.30638382, -0.3176214
0.3155709, 0.30339766, 0.27789342, 0.24157637, 0.19671422, 0.14522286, 0.08893108, 0.029714322, -0.03047979, -0.089673355, -0.14592113, -0.19735192, -0.24214289, -0.27838576, -0.30382213, -0.31594867
0.31555352, 0.3017697, 0.2752199, 0.23857854, 0.1939135, 0.14297934, 0.08748639, 0.029210417, -0.02999554, -0.088247456, -0.1436948, -0.19456625, -0.23915762, -0.2757222, -0.3022016, -0.31593594

0.27358422, 0.26227245, 0.23996454, 0.20850518, 0.16973114, 0.12534322, 0.076960765, 0.02617599, -0.025418296, -0.07622551, -0.12465076, -0.16909796, -0.20794229, -0.2394755, -0.2618511, -0.2732102
0.27034783, 0.26069295, 0.2396911, 0.20892023, 0.1703916, 0.12597089, 0.07739016, 0.02631956, -0.025587598, -0.07667952, -0.12530091, -0.1697781, -0.20837374, -0.23921512, -0.26028132, -0.2699801
0.2683169, 0.2595936, 0.23967709, 0.20962888, 0.17139043, 0.12691212, 0.07803535, 0.026532227, -0.02585114, -0.077373706, -0.12628756, -0.17081751, -0.20911732, -0.23923013, -0.2592054, -0.2679685
0.26723215, 0.2590739, 0.23988283, 0.21037982, 0.17237733, 0.12783605, 0.078667276, 0.026732521, -0.026128342, -0.07808001, -0.12728103, -0.17186733, -0.20992342, -0.23948292, -0.25872546, -0.26691854
0.2666233, 0.25885803, 0.24015252, 0.21102433, 0.17318633, 0.12858616, 0.07917487, 0.026880594, -0.026378725, -0.078686796, -0.1281244, -0.17276141, -0.21064334, -0.23981798, -0.25856587, -0.26635993
0.26623628, 0.25875425, 0.24037755, 0.21149768, 0.17376573, 0.12911686, 0.07952543, 0.026965259, -0.026588434, -0.07915877, -0.12876968, -0.17344588, -0.2112105, -0.24012499, -0.25853336, -0.26603696
0.2659756, 0.2586813, 0.2405127, 0.21178485, 0.17411475, 0.12943083, 0.07972139, 0.026988788, -0.026754968, -0.079493746, -0.12921512, -0.17391591, -0.21160614, -0.24035534, -0.25854355, -0.26585123
0.26582208, 0.2586203, 0.24055092, 0.21189296, 0.17424877, 0.12954442, 0.07977536, 0.026957761, -0.026878482, -0.07969813, -0.1294712, -0.17418125, -0.21183227, -0.24049746, -0.2585734, -0.26577973
0.2657797, 0.25857338, 0.24049743, 0.21183226, 0.17418124, 0.12947118, 0.079698116, 0.02687846, -0.026957786, -0.07977539, -0.12954445, -0.17424878, -0.211893, -0.24055095, -0.2586203, -0.26582205
0.2658512, 0.25854352, 0.24035534, 0.21160613, 0.1739159, 0.1292151, 0.079493724, 0.026754944, -0.02698881, -0.07972142, -0.12943085, -0.1741148, -0.21178485, -0.24051268, -0.25868133, -0.2659756
0.26603693, 0.2585333, 0.24012497, 0.21121049, 0.17344587, 0.12876965, 0.07915875, 0.026588414, -0.026965285, -0.079525456, -0.1291169, -0.17376576, -0.2114977, -0.24037758, -0.25875428, -0.2662363
0.2663599, 0.2585658, 0.23981795, 0.21064334, 0.1727614, 0.12812439, 0.07868678, 0.026378708, -0.02688061, -0.07917488, -0.12858617, -0.17318633, -0.21102434, -0.24015252, -0.25885803, -0.2666233
0.26691854, 0.2587254, 0.23948288, 0.20992339, 0.17186731, 0.12728101, 0.07808, 0.02612833, -0.02673253, -0.07866729, -0.12783606, -0.17237733, -0.21037984, -0.23988284, -0.25907394, -0.26723215
0.26796848, 0.25920537, 0.2392301, 0.2091173, 0.1708175, 0.12628756, 0.07737369, 0.025851132, -0.026532238, -0.078035355, -0.12691213, -0.17139043, -0.20962887, -0.2396771, -0.25959358, -0.26831686
0.2699801, 0.2602813, 0.23921509, 0.20837374, 0.16977808, 0.12530088, 0.076679505, 0.025587589, -0.026319565, -0.077390164, -0.12597089, -0.1703916, -0.20892023, -0.23969106, -0.26069292, -0.2703478
0.2732102, 0.2618511, 0.2394755, 0.20794226, 0.16909796, 0.12465075, 0.076225504, 0.025418289, -0.026175996, -0.07696077, -0.12534323, -0.16973114, -0.2085052, -0.23996454, -0.26227245, -0.27358422

0.22467196, 0.21522059, 0.19690168, 0.17108592, 0.13922992, 0.10277101, 0.06308409, 0.02148245, -0.020759962, -0.062382024, -0.102108166, -0.13862182, -0.1705434, -0.19642884, -0.21481209, -0.22430861
0.21979585, 0.21185385, 0.19485535, 0.16989131, 0.13854274, 0.10238342, 0.06288196, 0.021410547, -0.020717552, -0.0622082, -0.10174662, -0.1379576, -0.1693682, -0.19439818, -0.21145733, -0.21944079
0.21533406, 0.20827569, 0.1924355, 0.16841526, 0.13770339, 0.10193354, 0.06265938, 0.021327231, -0.020688577, -0.062038038, -0.10134554, -0.13716201, -0.16793004, -0.19200997, -0.20790493, -0.21500039
0.21183251, 0.20531644, 0.1902823, 0.16701788, 0.13687411, 0.10147747, 0.06242846, 0.02123375, -0.020672575, -0.06188217, -0.10095984, -0.13639666, -0.16658892, -0.18990497, -0.20498654, -0.21153466
0.20916393, 0.20302178, 0.18853739, 0.16581997, 0.13611886, 0.10103509, 0.062189315, 0.02112858, -0.020666294, -0.06173906, -0.100607984, -0.1357243, -0.16546479, -0.18822423, -0.20274727, -0.20891573
0.20719446, 0.2013183, 0.18720727, 0.16486585, 0.13548231, 0.1006368, 0.06195798, 0.02101737, -0.020672532, -0.061621983, -0.10031776, -0.13518724, -0.16459984, -0.18697236, -0.20111208, -0.20700781
0.20586851, 0.20016696, 0.18629162, 0.16418618, 0.1350062, 0.10031992, 0.061759494, 0.020910053, -0.020697055, -0.061551854, -0.10012263, -0.1348236, -0.16402137, -0.18614596, -0.20003895, -0.2057526
0.2051813, 0.19956534, 0.18580271, 0.163809, 0.13472626, 0.10011781, 0.061617523, 0.020816702, -0.020744657, -0.061547257, -0.10005102, -0.13466442, -0.16375318, -0.1857533, -0.1995219, -0.20514193
0.20514193, 0.19952188, 0.18575329, 0.16375315, 0.13466437, 0.100050986, 0.061547227, 0.020744631, -0.02081673, -0.061617557, -0.10011785, -0.1347263, -0.16380905, -0.18580273, -0.19956535, -0.2051813
0.20575255, 0.20003894, 0.18614593, 0.16402136, 0.13482356, 0.100122616, 0.06155182, 0.02069703, -0.020910079, -0.061759524, -0.10031996, -0.13500625, -0.1641862, -0.18629166, -0.20016699, -0.20586854
0.2070078, 0.20111206, 0.18697232, 0.1645998, 0.1351872, 0.10031774, 0.061621953, 0.02067251, -0.021017393, -0.061958008, -0.100636825, -0.13548233, -0.16486587, -0.1872073, -0.20131834, -0.20719449
0.2089157, 0.20274724, 0.1882242, 0.16546476, 0.13572428, 0.10060796, 0.061739042, 0.020666271, -0.0211286, -0.06218934, -0.1010351, -0.13611887, -0.16581999, -0.1885374, -0.20302176, -0.20916395
0.21153463, 0.20498648, 0.18990494, 0.16658889, 0.13639662, 0.10095981, 0.06188215, 0.020672556, -0.02123377, -0.062428486, -0.10147748, -0.13687412, -0.16701789, -0.19028234, -0.20531648, -0.21183251
0.21500038, 0.20790492, 0.19200994, 0.16793, 0.13716197, 0.10134551, 0.062038016, 0.020688556, -0.021327252, -0.0626594, -0.101933554, -0.1377034, -0.16841528, -0.19243552, -0.2082757, -0.21533407
0.21944077, 0.21145731, 0.19439813, 0.16936816, 0.13795756, 0.1017466, 0.06220818, 0.020717537, -0.021410564, -0.062881984, -0.10238344, -0.13854276, -0.16989133, -0.19485536, -0.21185385, -0.21979584
